Timestamp, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_qw, mag_qx, mag_qy, ss_qx, ss_qy, ss_qz, ss_qw, stillness
187269, 0.009773556, 0.01710372, 0.002443389, -0.008056641, -0.02392578, -1.011475, 1.53945, 1.056025, -3.757798, 0.8208867, -0.4675961, 0.241565, 0.221687, 0.9925268
187279, -0.007330167, 0.01221694, -0.004886778, -0.008300781, -0.02441406, -1.008301, 1.538679, 1.055973, -3.757798, 0.8208045, -0.4677683, 0.2415066, 0.2216924, 0.9925268
187294, -0.01099525, 0.01099525, 0.008551861, -0.00390625, -0.02807617, -1.004395, 1.537785, 1.056736, -3.757798, 0.8207126, -0.467759, 0.2415945, 0.221956, 0.9976139
187301, -0.01343864, 0.01466033, 0.01099525, -0.008300781, -0.02685547, -1.004395, 1.537626, 1.056101, -3.757798, 0.8207859, -0.4674413, 0.2418186, 0.2221106, 1
187312, -0.02687728, 0.01832542, -0.006108472, -0.006835938, -0.02734375, -1.011475, 1.538167, 1.054884, -3.757798, 0.8208216, -0.4673584, 0.2418281, 0.2221424, 0.9975104
187321, -0.01588203, 0.01954711, 0.007330167, -0.006591797, -0.02172852, -1.009033, 1.538474, 1.054249, -3.757798, 0.8211132, -0.4673734, 0.2414564, 0.2214365, 0.9975104
187330, 0.007330167, 0.01588203, 0.006108472, -0.005859375, -0.02490234, -1.006592, 1.540064, 1.055689, -3.757798, 0.8208849, -0.4674463, 0.241677, 0.2218878, 0.9975104
187339, -0.004886778, 0.03054236, 0.01343864, -0.008300781, -0.02685547, -1.008545, 1.538117, 1.055919, -3.757798, 0.8208383, -0.4673773, 0.2418314, 0.2220375, 1
187355, -0.008551861, 0.006108472, 0.003665083, -0.006347656, -0.02587891, -1.01123, 1.536924, 1.055956, -3.757798, 0.8210857, -0.4673006, 0.2415871, 0.2215499, 0.9978914
187362, -0.01954711, 0.008551861, 0.004886778, -0.009277344, -0.02148438, -1.012207, 1.536734, 1.055962, -3.757798, 0.8213704, -0.467531, 0.2410056, 0.2206398, 0.9945881
187371, -0.01099525, 0.007330167, -0.01221694, -0.008300781, -0.02636719, -1.011475, 1.541324, 1.055963, -3.757798, 0.821253, -0.4675875, 0.24104, 0.2209191, 0.9921184
187379, -0.01466033, 0.008551861, 0.001221695, -0.006835938, -0.02734375, -1.010986, 1.54096, 1.055963, -3.757798, 0.8215296, -0.4676551, 0.2406515, 0.2201701, 0.9923882
187390, -0.009773556, 0.007330167, 0.004886778, -0.009521484, -0.02026367, -1.009033, 1.540462, 1.055963, -3.757798, 0.8213838, -0.4675414, 0.240929, 0.2206514, 0.9956915
187399, -0.007330167, 0.008551861, 0.01099525, -0.005615234, -0.02685547, -1.006104, 1.538841, 1.057505, -3.757798, 0.8209692, -0.4677654, 0.24121, 0.2214113, 0.9981611
187410, -0.001221695, 0.008551861, 0.004886778, -0.007324219, -0.02734375, -1.007813, 1.539352, 1.056981, -3.757798, 0.8210015, -0.4676423, 0.2412716, 0.2214841, 1
187423, -0.01954711, 0.01099525, 0.004886778, -0.008789063, -0.02490234, -1.013428, 1.539434, 1.056897, -3.757798, 0.8211549, -0.4676616, 0.2410875, 0.2210753, 0.994971
187433, -0.01221694, 0.008551861, 0, -0.005371094, -0.02294922, -1.011719, 1.538898, 1.056882, -3.757798, 0.8214566, -0.4678117, 0.240573, 0.2201958, 0.991508
187443, -0.009773556, 0.01343864, 0.006108472, -0.0078125, -0.02954102, -1.009277, 1.538591, 1.056881, -3.757798, 0.8212967, -0.4677855, 0.2407659, 0.2206357, 0.991508
187452, -0.01466033, 0.007330167, 0.01343864, -0.0078125, -0.02246094, -1.010254, 1.539312, 1.054569, -3.757798, 0.821272, -0.4676882, 0.2408926, 0.2207965, 0.9958253
187461, -0.01954711, 0.006108472, 0, -0.008300781, -0.02612305, -1.007813, 1.539428, 1.054199, -3.757798, 0.8210244, -0.467922, 0.2409937, 0.221111, 0.9992883
187469, -0.008551861, 0.02809897, 0, -0.004882813, -0.0234375, -1.008301, 1.539446, 1.05414, -3.757798, 0.8207711, -0.4680885, 0.2411605, 0.2215168, 0.9992883
187478, -0.002443389, 0.01954711, 0.001221695, -0.006835938, -0.02929688, -1.013428, 1.537908, 1.056442, -3.757798, 0.8210206, -0.4681499, 0.2408211, 0.2208309, 0.9948344
187492, -0.009773556, 0.008551861, -0.006108472, -0.005615234, -0.02392578, -1.00708, 1.537111, 1.05626, -3.757798, 0.8207999, -0.468149, 0.2410505, 0.2214022, 0.9948344
187503, -0.001221695, 0.01343864, 0.01099525, -0.006347656, -0.02294922, -1.007813, 1.536724, 1.056533, -3.757798, 0.8207713, -0.4679323, 0.24127, 0.2217269, 0.9948344
187510, -0.01221694, 0.01099525, -0.004886778, -0.006835938, -0.02685547, -1.009033, 1.536702, 1.056825, -3.757798, 0.8207384, -0.4678385, 0.241399, 0.2219057, 1
187522, -0.001221695, 0.007330167, -0.007330167, -0.008300781, -0.02075195, -1.012451, 1.541322, 1.056872, -3.757798, 0.8207368, -0.4677526, 0.2414895, 0.2219942, 0.9964029
187530, -0.009773556, 0.01221694, 0.001221695, -0.007324219, -0.02490234, -1.008301, 1.538758, 1.056879, -3.757798, 0.820749, -0.4680274, 0.241231, 0.2216506, 0.9964029
187538, 0, 0.01588203, 0.007330167, -0.006347656, -0.02636719, -1.012939, 1.537027, 1.05688, -3.757798, 0.8206784, -0.4681629, 0.2411894, 0.2216718, 0.9919996
187552, -0.001221695, 0.001221695, 0, -0.0078125, -0.02734375, -1.008301, 1.538291, 1.056881, -3.757798, 0.820904, -0.4680529, 0.2410243, 0.2212476, 0.9955967
187561, -0.01588203, 0.01343864, 0.009773556, -0.006835938, -0.02294922, -1.006348, 1.537723, 1.05534, -3.757798, 0.8207099, -0.4680788, 0.241233, 0.2216852, 0.9955967
187571, -0.002443389, 0.01221694, -0.004886778, -0.008789063, -0.02783203, -1.003906, 1.537622, 1.055835, -3.757798, 0.820608, -0.4681176, 0.2412941, 0.2219139, 1
187581, -0.006108472, 0.008551861, 0.002443389, -0.004882813, -0.0222168, -1.011475, 1.537616, 1.056493, -3.757798, 0.8206519, -0.4680361, 0.2413045, 0.2219119, 0.9976929
187589, -0.003665083, 0.006108472, 0.001221695, -0.005126953, -0.02392578, -1.012939, 1.537615, 1.056819, -3.757798, 0.8207652, -0.4680246, 0.2411785, 0.2216541, 0.9933798
187599, -0.01588203, 0.008551861, 0.008551861, -0.008056641, -0.02441406, -1.008789, 1.539156, 1.056871, -3.757798, 0.8208498, -0.4680194, 0.2410767, 0.2214622, 0.9933798
187610, -0.008551861, 0.003665083, 0.002443389, -0.008300781, -0.02539063, -1.00293, 1.538852, 1.056879, -3.757798, 0.820675, -0.4680481, 0.2412592, 0.2218505, 0.9956868
187623, -0.01221694, 0.01710372, 0.001221695, -0.008300781, -0.02929688, -1.007324, 1.538583, 1.05688, -3.757798, 0.8207385, -0.4677834, 0.2414308, 0.2219876, 1
187633, -0.008551861, 0.01099525, 0.01099525, -0.006347656, -0.02441406, -1.007568, 1.539311, 1.05611, -3.757798, 0.8207812, -0.4676648, 0.2415099, 0.2219927, 1
187645, -0.008551861, 0.01221694, 0.006108472, -0.004638672, -0.02685547, -1.008057, 1.539441, 1.055973, -3.757798, 0.8207323, -0.4677787, 0.2414645, 0.2219835, 1
187651, -0.004886778, 0.007330167, -0.002443389, -0.008300781, -0.0234375, -1.005859, 1.538347, 1.056515, -3.757798, 0.8208174, -0.4676935, 0.2414738, 0.2218384, 1
187660, -0.006108472, 0.0219905, -0.002443389, -0.005126953, -0.02246094, -1.00293, 1.537732, 1.056822, -3.757798, 0.8207101, -0.4678001, 0.2414845, 0.221998, 1
187670, -0.01588203, 0.009773556, 0.003665083, -0.007324219, -0.02978516, -1.005371, 1.538404, 1.056871, -3.757798, 0.8206533, -0.4677832, 0.2415763, 0.2221441, 1
187679, -0.01343864, 0.01466033, -0.003665083, -0.008789063, -0.02734375, -1.010742, 1.540053, 1.054567, -3.757798, 0.8208988, -0.4676203, 0.2414381, 0.2217302, 0.9984663
187692, -0.01588203, 0.01466033, 0.006108472, -0.0078125, -0.0234375, -1.015625, 1.539216, 1.0553, -3.757798, 0.8212036, -0.4677621, 0.2409869, 0.2207913, 0.9905658
187703, -0.004886778, 0.01099525, 0.01710372, -0.008789063, -0.0234375, -1.00708, 1.539126, 1.057022, -3.757798, 0.8209623, -0.4678302, 0.2411878, 0.2213244, 0.9905658
187711, -0.003665083, 0.0219905, 0.009773556, -0.006835938, -0.02075195, -1.005859, 1.539398, 1.057674, -3.757798, 0.8209696, -0.467974, 0.2410733, 0.2211174, 0.9920995
187719, -0.009773556, 0.01343864, -0.009773556, -0.002929688, -0.02636719, -1.006104, 1.538671, 1.056237, -3.757798, 0.8206953, -0.4680205, 0.241358, 0.221726, 1
187728, 0.003665083, 0.01099525, 0.002443389, -0.001708984, -0.02246094, -1.006836, 1.539105, 1.054906, -3.757798, 0.8206782, -0.4678385, 0.2415272, 0.2219895, 1
187739, -0.01466033, 0.02932067, 0.006108472, -0.007324219, -0.02685547, -1.00708, 1.539394, 1.054253, -3.757798, 0.8205765, -0.4678526, 0.2416613, 0.2221894, 1
187749, 0.007330167, 0.01343864, 0.001221695, -0.008300781, -0.02441406, -1.008545, 1.539441, 1.054919, -3.757798, 0.820605, -0.4681105, 0.2414445, 0.2217762, 1
187762, -0.02076881, 0.01343864, -0.001221695, -0.008056641, -0.02587891, -1.012451, 1.539999, 1.055026, -3.757798, 0.8207502, -0.4682124, 0.241166, 0.2213257, 0.9962482
187771, -0.008551861, 0.004886778, -0.001221695, -0.002197266, -0.02734375, -1.007324, 1.541444, 1.056696, -3.757798, 0.820475, -0.4683142, 0.241405, 0.22187, 0.9962482
187782, -0.01221694, 0.01710372, -0.008551861, -0.005859375, -0.02294922, -1.005859, 1.542081, 1.057622, -3.757798, 0.820483, -0.4680578, 0.2416472, 0.2221181, 0.9962482
187789, -0.007330167, 0.01343864, -0.003665083, -0.007324219, -0.02392578, -1.012695, 1.538329, 1.054687, -3.757798, 0.8203585, -0.4681664, 0.2416835, 0.2223088, 0.9959941
187800, -0.004886778, -0.004886778, -0.01954711, -0.008789063, -0.0234375, -1.008301, 1.53927, 1.055759, -3.757798, 0.8207352, -0.4683155, 0.2411115, 0.2212233, 0.9959941
187811, 0, 0.01710372, 0.01099525, -0.006591797, -0.02099609, -1.007813, 1.53887, 1.05538, -3.757798, 0.8204574, -0.4684357, 0.2413051, 0.2217874, 0.9959941
187821, -0.01099525, 0.01588203, 0.006108472, -0.01000977, -0.02539063, -1.012207, 1.538586, 1.055099, -3.757798, 0.8203892, -0.4687592, 0.2411245, 0.2215526, 0.9965668
187833, -0.007330167, 0.01099525, -0.004886778, -0.004882813, -0.02539063, -1.009033, 1.539311, 1.055825, -3.757798, 0.8203171, -0.4685999, 0.2413456, 0.2219151, 0.9965668
187840, -0.009773556, 0.006108472, -0.009773556, -0.006347656, -0.02539063, -1.005127, 1.540211, 1.055184, -3.757798, 0.8203031, -0.4683582, 0.2415899, 0.2222112, 0.9965668
187849, -0.01588203, 0.01588203, -0.003665083, -0.006103516, -0.02587891, -1.011719, 1.539241, 1.055068, -3.757798, 0.8202723, -0.4683057, 0.2416914, 0.222325, 0.9972426
187861, -0.002443389, 0.009773556, 0.003665083, -0.01098633, -0.02148438, -1.009521, 1.538646, 1.055049, -3.757798, 0.8205966, -0.4683329, 0.2412724, 0.2215247, 0.9972426
187871, -0.008551861, 0.01343864, -0.003665083, -0.005371094, -0.02294922, -1.004639, 1.540092, 1.0589, -3.757798, 0.8203315, -0.4685521, 0.2414044, 0.221899, 0.9972426
187878, -0.008551861, 0.01832542, 0.002443389, -0.006347656, -0.02539063, -1.003906, 1.539222, 1.056213, -3.757798, 0.8202683, -0.4684588, 0.2415181, 0.2222057, 1
187898, -0.004886778, 0.03054236, 0.002443389, -0.007324219, -0.02734375, -1.006348, 1.538643, 1.054462, -3.757798, 0.8203552, -0.468113, 0.2418037, 0.2223031, 1
187901, -0.01343864, 0.009773556, 0, -0.006103516, -0.0234375, -1.008545, 1.537009, 1.055723, -3.757798, 0.820474, -0.4678374, 0.241881, 0.2223604, 1
187912, -0.009773556, 0.01466033, 0.008551861, -0.008300781, -0.02734375, -1.011963, 1.537488, 1.054407, -3.757798, 0.8205755, -0.4677053, 0.2418536, 0.2222942, 0.9968449
187921, -0.01832542, 0.003665083, 0, -0.0078125, -0.0234375, -1.01123, 1.536494, 1.055274, -3.757798, 0.8208498, -0.467703, 0.2415608, 0.221603, 0.994802
187931, -0.006108472, 0.006108472, -0.003665083, -0.008300781, -0.02490234, -1.010254, 1.535894, 1.055853, -3.757798, 0.8211683, -0.467777, 0.2410905, 0.2207779, 0.994009
187939, -0.01954711, 0.01343864, -0.003665083, -0.003173828, -0.02539063, -1.010498, 1.538881, 1.055946, -3.757798, 0.8211335, -0.4677767, 0.2411037, 0.220893, 0.9960681
187952, -0.007330167, 0.01832542, -0.001221695, -0.008300781, -0.02539063, -1.006348, 1.539358, 1.057502, -3.757798, 0.8209312, -0.4676636, 0.2414255, 0.2215318, 0.9981109
187964, -0.007330167, 0.01832542, -0.002443389, -0.008056641, -0.0234375, -1.012207, 1.539435, 1.055549, -3.757798, 0.821106, -0.4676275, 0.2412453, 0.2211564, 0.9955568
187972, -0.01221694, 0.007330167, -0.01221694, -0.005371094, -0.02197266, -1.010742, 1.538898, 1.05477, -3.757798, 0.8209696, -0.4679483, 0.2410894, 0.2211543, 0.9953257
187981, -0.01221694, 0.01466033, -0.004886778, -0.01074219, -0.02685547, -1.00293, 1.538591, 1.055002, -3.757798, 0.8208457, -0.4680443, 0.2411524, 0.2213431, 0.9953257
187991, 0.003665083, 0.007330167, -0.003665083, -0.005371094, -0.02807617, -1.009521, 1.537771, 1.057351, -3.757798, 0.8207574, -0.4679507, 0.2413383, 0.2216646, 0.998673
188000, 0.001221695, 0.01588203, -0.002443389, -0.004394531, -0.02075195, -1.007813, 1.53764, 1.056075, -3.757798, 0.8209168, -0.4677769, 0.2412944, 0.2214891, 1
188010, -0.02076881, 0.01710372, 0.006108472, -0.004394531, -0.02392578, -1.005371, 1.537619, 1.055211, -3.757798, 0.8209747, -0.4678335, 0.241196, 0.2212623, 1
188022, -0.003665083, 0.01466033, 0.009773556, -0.009033203, -0.02758789, -1.008545, 1.539157, 1.055072, -3.757798, 0.8207901, -0.4676941, 0.2415628, 0.2218404, 1
188031, -0.01710372, 0.01099525, 0.003665083, -0.0078125, -0.02270508, -1.009277, 1.539953, 1.055601, -3.757798, 0.8207578, -0.4678739, 0.2414471, 0.221707, 1
188044, 0, 0.001221695, 0.002443389, -0.008300781, -0.02490234, -1.008545, 1.53979, 1.056491, -3.757798, 0.8208547, -0.4679264, 0.2412857, 0.2214131, 1
188049, -0.002443389, 0.01710372, -0.002443389, -0.006103516, -0.0300293, -1.009766, 1.539504, 1.056818, -3.757798, 0.820752, -0.4678129, 0.2415004, 0.2217992, 0.9996926
188059, -0.009773556, 0.01588203, 0.007330167, -0.0078125, -0.02587891, -1.009277, 1.537917, 1.053788, -3.757798, 0.8208057, -0.4676723, 0.2415781, 0.2218129, 0.9996926
188069, -0.01466033, 0.01588203, 0, -0.007568359, -0.0234375, -1.010254, 1.541516, 1.054074, -3.757798, 0.8206577, -0.4678769, 0.2415999, 0.2219047, 0.9989538
188078, -0.01466033, 0.01343864, -0.008551861, -0.0078125, -0.02099609, -1.004883, 1.538239, 1.055771, -3.757798, 0.820518, -0.4681997, 0.2414824, 0.2218686, 0.9992612
188094, 0.002443389, 0.01221694, 0.01343864, -0.006347656, -0.02978516, -1.009766, 1.536173, 1.056703, -3.757798, 0.8205066, -0.4682438, 0.2414155, 0.2218907, 0.9989614
188103, -0.01099525, 0.01099525, -0.004886778, -0.0078125, -0.03027344, -1.005371, 1.536664, 1.056869, -3.757798, 0.8206081, -0.467937, 0.241562, 0.2220025, 0.9997002
188110, -0.01588203, -0.003665083, -0.009773556, -0.009277344, -0.0234375, -1.005615, 1.537463, 1.056879, -3.757798, 0.8206947, -0.4677227, 0.2416278, 0.2220625, 0.9997002
188121, -0.002443389, 0.01099525, 0.001221695, -0.006347656, -0.02319336, -1.010498, 1.538691, 1.05633, -3.757798, 0.8206327, -0.4677749, 0.2416115, 0.2221992, 0.9989546
188131, 0.001221695, 0.01221694, -0.002443389, -0.006835938, -0.0234375, -1.010742, 1.539328, 1.056022, -3.757798, 0.8206791, -0.467865, 0.2415103, 0.2219491, 0.9975719
188140, -0.01343864, 0.02076881, 0.008551861, -0.007568359, -0.0234375, -1.012695, 1.53943, 1.055973, -3.757798, 0.8209875, -0.468016, 0.241004, 0.2210378, 0.993579
188154, -0.01343864, 0.01099525, 0.002443389, -0.005859375, -0.02392578, -1.005859, 1.539446, 1.055965, -3.757798, 0.8209012, -0.4681674, 0.2409803, 0.2210638, 0.9946243
188162, -0.006108472, 0.01343864, 0, -0.008300781, -0.02783203, -1.008545, 1.539449, 1.055964, -3.757798, 0.8207448, -0.4680504, 0.2412595, 0.2215872, 0.996007
188171, 0.001221695, 0.01710372, 0.004886778, -0.006835938, -0.02636719, -1.000488, 1.540308, 1.056822, -3.757798, 0.8208373, -0.4679092, 0.2412552, 0.2215468, 1
188181, -0.001221695, 0.009773556, 0.003665083, -0.005859375, -0.02734375, -1.006348, 1.541128, 1.056101, -3.757798, 0.8209596, -0.4679367, 0.2410991, 0.2212054, 1
188190, -0.007330167, 0.008551861, -0.003665083, -0.008789063, -0.02636719, -1.005127, 1.540489, 1.055215, -3.757798, 0.8208071, -0.4679887, 0.2412659, 0.2214798, 1
188198, -0.009773556, 0.01343864, 0.002443389, -0.006347656, -0.02734375, -1.006104, 1.538735, 1.054522, -3.757798, 0.8206535, -0.4680923, 0.2413714, 0.2217145, 1
188209, -0.01343864, 0.006108472, -0.003665083, -0.009765625, -0.02636719, -1.006348, 1.537794, 1.054191, -3.757798, 0.8206348, -0.4680106, 0.2414829, 0.221835, 1
188220, -0.003665083, 0.01954711, 0.002443389, -0.006835938, -0.02856445, -1.004883, 1.538414, 1.054909, -3.757798, 0.8206474, -0.4679049, 0.2415635, 0.2219237, 1
188233, -0.009773556, 0.01099525, -0.002443389, -0.008300781, -0.02832031, -1.01123, 1.539614, 1.056125, -3.757798, 0.8209036, -0.4678045, 0.2413497, 0.2214198, 0.9977853
188243, -0.007330167, 0.01466033, -0.003665083, -0.006591797, -0.02294922, -1.01001, 1.540319, 1.056832, -3.757798, 0.821001, -0.4678669, 0.2412136, 0.2210745, 0.997396
188250, 0.004886778, 0.007330167, -0.004886778, -0.009033203, -0.02246094, -1.008789, 1.540359, 1.056873, -3.757798, 0.8208482, -0.4679527, 0.2413073, 0.2213581, 0.997396
188261, -0.02565558, 0.009773556, 0.01466033, -0.004394531, -0.02783203, -1.008057, 1.539595, 1.058421, -3.757798, 0.8205921, -0.4680743, 0.2414832, 0.2218578, 0.9996107
188270, -0.009773556, 0.01710372, -0.004886778, -0.004394531, -0.02734375, -1.008789, 1.540023, 1.057568, -3.757798, 0.8206022, -0.4678769, 0.2416221, 0.2220856, 1
188279, -0.02687728, 0.03054236, 0.01588203, -0.008300781, -0.02954102, -1.003418, 1.540312, 1.056991, -3.757798, 0.8205528, -0.4678126, 0.2417502, 0.2222643, 1
188292, 0.009773556, 0.01099525, -0.007330167, -0.009765625, -0.02783203, -1.01001, 1.539588, 1.056898, -3.757798, 0.8206886, -0.4677652, 0.2416202, 0.2220039, 0.9994128
188303, 0.006108472, 0.003665083, 0.004886778, -0.01025391, -0.0300293, -1.011719, 1.538921, 1.057434, -3.757798, 0.8209762, -0.467721, 0.2413359, 0.2213414, 0.9964579
188310, -0.006108472, 0.02076881, 0.01221694, -0.0078125, -0.02026367, -1.006836, 1.539658, 1.056674, -3.757798, 0.8208247, -0.4676944, 0.2415051, 0.2217748, 0.9964579
188322, 0, 0.009773556, -0.003665083, -0.004638672, -0.02636719, -1.01001, 1.540254, 1.056077, -3.757798, 0.820565, -0.4679237, 0.241643, 0.2221021, 0.9965591
188330, -0.01221694, 0.02076881, -0.004886778, -0.004394531, -0.02783203, -1.01001, 1.539578, 1.056752, -3.757798, 0.8208194, -0.4678354, 0.2414448, 0.2215628, 0.9989772
188339, -0.004886778, 0.01466033, 0.004886778, -0.005859375, -0.02539063, -1.008545, 1.536388, 1.057631, -3.757798, 0.8211282, -0.4676995, 0.2411764, 0.2209968, 0.9989772
188352, -0.01099525, 0.01588203, 0.003665083, -0.0078125, -0.02319336, -1.00708, 1.537529, 1.057771, -3.757798, 0.820781, -0.4677261, 0.2415353, 0.2218374, 0.9994631
188362, -0.004886778, 0.004886778, -0.008551861, -0.006347656, -0.02050781, -1.005615, 1.538372, 1.057794, -3.757798, 0.8205629, -0.4679496, 0.2415545, 0.2221516, 1
188372, -0.01832542, 0.01832542, 0.002443389, -0.008056641, -0.02490234, -1.01001, 1.536804, 1.053504, -3.757798, 0.8204622, -0.4680283, 0.2416378, 0.2222669, 0.9995349
188381, -0.008551861, 0.002443389, -0.003665083, -0.005859375, -0.02441406, -1.004395, 1.536714, 1.05557, -3.757798, 0.8204934, -0.4680062, 0.2416076, 0.2222311, 0.9995349
188390, -0.004886778, 0.006108472, 0.01221694, -0.008300781, -0.0234375, -1.007568, 1.538902, 1.05535, -3.757798, 0.8204536, -0.4679969, 0.241645, 0.2223575, 0.9995349
188401, 0.007330167, 0.01221694, -0.002443389, -0.01147461, -0.02587891, -1.009033, 1.540133, 1.055094, -3.757798, 0.8204966, -0.4681447, 0.2415066, 0.2220374, 1
188412, -0.009773556, 0.008551861, -0.003665083, -0.007324219, -0.02539063, -1.008789, 1.538788, 1.057366, -3.757798, 0.8206668, -0.4682866, 0.2411921, 0.2214502, 1
188424, -0.01221694, 0.02321219, 0.007330167, -0.006835938, -0.0234375, -1.006104, 1.538573, 1.057178, -3.757798, 0.8204344, -0.4683757, 0.2413726, 0.2219256, 1
188433, -0.002443389, 0.01221694, -0.001221695, -0.005371094, -0.02929688, -1.006348, 1.538539, 1.056928, -3.757798, 0.8205544, -0.4681576, 0.2414371, 0.2218716, 1
188440, -0.02076881, 0.009773556, 0.01099525, -0.00390625, -0.02636719, -1.002441, 1.539391, 1.055166, -3.757798, 0.8205398, -0.4680254, 0.2415992, 0.2220288, 1
188450, -0.007330167, 0.008551861, -0.01710372, -0.01098633, -0.02539063, -1.006348, 1.53867, 1.054295, -3.757798, 0.8204673, -0.4680525, 0.2416592, 0.2221741, 1
188460, -0.01466033, 0.01343864, -0.001221695, -0.008300781, -0.02636719, -1.011719, 1.537784, 1.056467, -3.757798, 0.8204343, -0.4681975, 0.2415561, 0.2221022, 0.997205
188470, -0.009773556, 0.01466033, 0.007330167, -0.008300781, -0.0234375, -1.009033, 1.536541, 1.056815, -3.757798, 0.8205734, -0.4682539, 0.2413287, 0.2217164, 0.997205
188481, -0.001221695, 0.002443389, -0.002443389, -0.007324219, -0.02294922, -1.006836, 1.535902, 1.05687, -3.757798, 0.8206506, -0.4683683, 0.2410891, 0.2214494, 0.997205
188492, -0.001221695, 0.009773556, -0.004886778, -0.005371094, -0.02978516, -1.006836, 1.538111, 1.055338, -3.757798, 0.8206705, -0.4682503, 0.2411689, 0.2215386, 1
188503, 0.001221695, 0.01588203, 0, -0.005859375, -0.02685547, -1.005371, 1.537735, 1.055065, -3.757798, 0.8208589, -0.4680506, 0.2411273, 0.2213074, 0.9977229
188511, -0.01221694, 0.007330167, 0.009773556, -0.008300781, -0.02734375, -1.010254, 1.538184, 1.055599, -3.757798, 0.8207423, -0.4679023, 0.2414235, 0.2217299, 0.9968455
188521, -0.01466033, 0.01099525, 0.001221695, -0.006347656, -0.0234375, -1.01123, 1.538476, 1.055905, -3.757798, 0.8207357, -0.4680192, 0.2413264, 0.2216136, 0.9948164
188530, -0.01221694, 0.006108472, -0.006108472, -0.005126953, -0.02587891, -1.006348, 1.536982, 1.057495, -3.757798, 0.8207483, -0.4680935, 0.2412249, 0.2215204, 0.9970934
188538, -0.009773556, 0.01221694, 0.008551861, -0.004150391, -0.02441406, -1.007568, 1.537293, 1.057199, -3.757798, 0.820663, -0.4679457, 0.2414032, 0.2219544, 0.9979708
188549, -0.0219905, 0.001221695, -0.002443389, -0.005615234, -0.02587891, -1.005859, 1.537563, 1.056932, -3.757798, 0.8205446, -0.4679358, 0.2415238, 0.2222816, 1
188562, -0.003665083, 0.01954711, -0.001221695, -0.005126953, -0.02734375, -1.005371, 1.539148, 1.053806, -3.757798, 0.8206431, -0.4679469, 0.2414384, 0.2219873, 1
188572, -0.001221695, 0.009773556, 0, -0.0078125, -0.02636719, -1.008301, 1.53866, 1.05479, -3.757798, 0.8208584, -0.4679377, 0.241216, 0.221452, 1
188581, -0.02687728, 0.01343864, 0.004886778, -0.006347656, -0.02490234, -1.008789, 1.539323, 1.057317, -3.757798, 0.8207272, -0.4678652, 0.2414572, 0.2218279, 1
188591, -0.007330167, 0.002443389, -0.001221695, -0.004394531, -0.02539063, -1.005371, 1.538328, 1.057171, -3.757798, 0.820669, -0.4678085, 0.2415583, 0.2220524, 1
188600, -0.008551861, 0.009773556, 0, -0.005859375, -0.02563477, -1.006592, 1.537729, 1.056927, -3.757798, 0.8206694, -0.4676927, 0.2416418, 0.2222041, 1
188611, -0.003665083, 0.01099525, -0.004886778, -0.005859375, -0.02246094, -1.003418, 1.539174, 1.056118, -3.757798, 0.8206996, -0.4675924, 0.2417033, 0.2222368, 1
188621, -0.006108472, 0.006108472, 0.01588203, -0.01000977, -0.02197266, -1.005615, 1.539405, 1.05819, -3.757798, 0.8205595, -0.4677427, 0.2417596, 0.2223768, 1
188631, -0.01221694, 0.02076881, 0.002443389, -0.0078125, -0.02539063, -1.009521, 1.539443, 1.059402, -3.757798, 0.8204484, -0.4679134, 0.241721, 0.2224689, 1
188640, -0.01710372, 0.01466033, 0.009773556, -0.005371094, -0.02099609, -1.005859, 1.539449, 1.055325, -3.757798, 0.8206528, -0.4680338, 0.2413973, 0.2218124, 1
188651, 0.006108472, 0.004886778, -0.01466033, -0.006347656, -0.02319336, -1.007813, 1.539449, 1.05432, -3.757798, 0.8204694, -0.4681053, 0.2415835, 0.222137, 1
188665, -0.002443389, -0.003665083, 0.01343864, -0.006591797, -0.02294922, -1.004395, 1.53945, 1.054159, -3.757798, 0.8204836, -0.4681743, 0.2415206, 0.2220075, 1
188670, -0.001221695, 0.01343864, -0.008551861, -0.008300781, -0.02441406, -1.007324, 1.53945, 1.054133, -3.757798, 0.8204349, -0.468224, 0.2415661, 0.2220339, 1
188678, -0.01832542, 0.002443389, -0.003665083, -0.004882813, -0.02246094, -1.009033, 1.537908, 1.05567, -3.757798, 0.8203874, -0.4681701, 0.2416505, 0.2222303, 1
188692, -0.01466033, 0.01954711, 0.004886778, -0.002685547, -0.02685547, -1.007568, 1.538763, 1.057017, -3.757798, 0.8203917, -0.4679464, 0.2418272, 0.2224936, 1
188701, -0.01466033, 0.02321219, 0.004886778, -0.008789063, -0.02734375, -1.005371, 1.539406, 1.057748, -3.757798, 0.8207245, -0.4678996, 0.241454, 0.2217686, 1
188709, -0.01221694, 0.01221694, -0.008551861, -0.0078125, -0.02539063, -1.008545, 1.539443, 1.05779, -3.757798, 0.8206955, -0.4677083, 0.2416389, 0.2220779, 1
188721, -0.01954711, 0.02687728, 0.002443389, -0.0078125, -0.02539063, -1.006836, 1.537907, 1.057797, -3.757798, 0.8206714, -0.4676189, 0.2417354, 0.2222498, 1
188731, -0.002443389, 0.01710372, 0.007330167, -0.009765625, -0.02783203, -1.010742, 1.538432, 1.058569, -3.757798, 0.8206335, -0.4676283, 0.2417567, 0.2223473, 0.9984367
